Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Agricultural land (% of land area),AG.LND.AGRI.ZS,Costa Rica,CRI,45.1429690560125,36.036036036036,35.6247551899726,35.4876615746181,35.1840971406189,34.862905906501,34.8609479044262,34.4594594594595,..,..,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Cote d'Ivoire,CIV,59.5283018867925,61.6352201257862,64.7798742138365,64.7798742138365,64.7798742138365,64.7798742138365,64.7798742138365,64.7798742138365,..,..,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Croatia,HRV,..,20.9086031121445,23.6972833378474,23.7848463187991,28.0075062335263,26.962116669552,27.4767686845236,27.5911365260901,..,..,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Cuba,CUB,62.7653631284916,61.024208566108,59.9627553203846,60.1752939209998,60.8549204057523,60.3625279393386,59.9913459400836,59.8606056076956,..,..,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Curacao,CUW,..,..,..,..,..,..,..,..,..,..,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Cyprus,CYP,17.3809530415061,15.3138528138528,12.5865804168569,12.6515153166536,11.7781387263047,11.7943726576768,13.7997837809773,12.1569266050925,..,..,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Czech Republic,CZE,..,55.3901902420085,54.7514241325738,54.706720186456,45.5969955969956,45.5322455322455,45.2532055433234,45.1825951825952,..,..,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Denmark,DNK,65.7702288275537,62.3851048786236,63.3985387697384,62.4910693022148,62.1338413908073,62.610145272684,62.181471778995,62.0147654203382,..,..,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Djibouti,DJI,56.0396893874029,69.0681622088007,73.4253666954271,73.4253666954271,73.4253666954271,73.4253666954271,73.4253666954271,73.4253666954271,..,..,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Dominica,DMA,24,28,33.3333333333333,33.3333333333333,33.3333333333333,33.3333333333333,33.3333333333333,33.3333333333333,..,..,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Dominican Republic,DOM,52.7013040778307,52.0596149865452,49.6170565100393,48.6855723452701,48.6855723452701,48.6855723452701,48.6855723452701,48.6855723452701,..,..,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Ecuador,ECU,28.3412801618263,32.477049444355,29.5784349237246,30.2258813913019,30.2504429054598,22.5547600068952,23.3064901849885,22.2096956031567,..,..,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,"Egypt, Arab Rep.",EGY,2.6601034707921,3.30604249334472,3.63654628559948,3.71289366618112,3.74802347752587,3.73217132091642,3.80719284463057,3.75083632480913,..,..,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,El Salvador,SLV,68.0501930501931,72.3938223938224,74.469111969112,75.8204633204633,76.0135135135135,76.8822393822394,75.530888030888,76.4478764478765,..,..,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Equatorial Guinea,GNQ,11.9073083778966,11.9073083778966,10.1247771836007,10.1247771836007,10.1247771836007,10.1247771836007,10.1247771836007,10.1247771836007,..,..,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Eritrea,ERI,..,74.5544554455445,75.1683168316832,75.1683168316832,75.1683168316832,75.1683168316832,75.1683168316832,75.1683168316832,..,..,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Estonia,EST,..,23.2602028780373,22.3165841000236,22.5501303235212,22.1992178513918,22.4062571888659,22.8433402346446,23.0733839429492,..,..,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Eswatini,SWZ,71.9767441860465,71.1046511627907,71.046511627907,71.046511627907,71.046511627907,71.046511627907,71.046511627907,71.046511627907,..,..,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Ethiopia,ETH,..,30.662,36.32519921875,36.488,36.259,36.259,36.259,36.259,..,..,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Faroe Islands,FRO,2.1489970407132,2.1489970407132,2.1489970407132,2.1489970407132,2.1489970407132,2.1489970407132,2.1489970407132,2.1489970407132,..,..,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Fiji,FJI,22.4411603721949,23.4263820470717,23.2621784345922,23.2621784345922,23.2621784345922,23.2621784345922,23.2621784345922,23.2621784345922,..,..,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Finland,FIN,7.85646278604025,7.2819199579763,7.5244335044136,7.51949750783589,7.43196551383724,7.46026554890339,7.48050377527475,7.48576881313547,..,..,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,France,FRA,55.8705250294449,54.4360796320941,52.7408105848571,52.6790839909002,52.5492316403422,52.5360837509851,52.4637632255604,52.4475441661716,..,..,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,French Polynesia,PYF,11.7486338797814,11.7486338797814,12.431693989071,12.431693989071,12.431693989071,12.431693989071,12.431693989071,12.431693989071,..,..,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Gabon,GAB,20.0139713587146,20.0256141576435,20.0256141576435,20.0256141576435,20.0256141576435,20.0256141576435,20.0256141576435,20.0256141576435,..,..,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,"Gambia, The",GMB,57.9051383399209,54.5454545454545,60.7707509881423,59.7826086956522,59.7826086956522,59.7826086956522,59.7826086956522,59.7826086956522,..,..,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Georgia,GEO,..,43.1716793783278,35.1475018325479,35.0410130954094,35.7763721061484,34.7684567361311,34.7978140402396,34.4510001439056,..,..,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Germany,DEU,51.6483831237648,48.9124516406362,47.9659169153087,47.8108681930338,47.8588626461821,47.9363714531384,47.9592062964195,47.6786123196703,..,..,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Ghana,GHA,55.3968533005186,63.4174211127714,69.0867539773227,68.9988573437637,68.9988573437637,68.9988573437637,68.9988573437637,68.9988573437637,..,..,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Greece,GRC,71.5438324282389,66.1675717610551,57.377812257564,56.5011636927851,55.4926299456943,48.1070597362296,48.0915438324282,47.6027928626843,..,..,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Greenland,GRL,0.693005569364232,0.584236820688898,0.592276784269743,0.59300765963329,0.592203696733388,0.592228046853588,0.592276784269743,0.592301134389943,..,..,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Grenada,GRD,38.2352941176471,35.2941176470588,23.5294117647059,23.5294117647059,23.5294117647059,23.5294117647059,23.5294117647059,23.5294117647059,..,..,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Guam,GUM,37.037037037037,37.037037037037,33.3333333333333,33.3333333333333,33.3333333333333,33.3333333333333,33.3333333333333,33.3333333333333,..,..,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Guatemala,GTM,39.9869354236656,41.6666666666667,36.3066453638251,35.5464717442085,34.7209775212008,35.4031359539766,35.9835759611795,35.9835759611795,..,..,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Guinea,GIN,57.5492430408595,54.8958163763633,58.1963210157903,58.603288295621,59.0102555754517,59.0102555754517,59.0102555754517,59.0102555754517,..,..,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Guinea-Bissau,GNB,51.4580369843528,57.8947368421053,57.9658605974395,57.9658605974395,57.9658605974395,57.9658605974395,57.9658605974395,57.9658605974395,..,..,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Guyana,GUY,8.79857759715519,8.67665735331471,8.5242570485141,8.5242570485141,8.53441706883414,8.53441706883414,8.58521717043434,8.63601727203454,..,..,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Haiti,HTI,57.9462989840348,61.3207547169811,66.4005805515239,64.2235123367199,66.7634252539913,66.7634252539913,66.7634252539913,66.7634252539913,..,..,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Honduras,HND,29.6719992850121,26.2311198498525,28.8676378586111,28.9123246045223,28.9123246045223,28.9123246045223,28.9123246045223,28.9123246045223,..,..,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,"Hong Kong SAR, China",HKG,8.08080808080808,6.66666666666667,5.23809523809524,4.85714276631673,4.85714276631673,4.85714276631673,4.85714276631673,4.76190476190476,..,..,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Hungary,HUN,72.0373873372649,65.32024101763,58.9528333149232,58.9638793770021,58.0691483486137,58.1464707831658,58.1464707831658,58.3563459626643,..,..,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Iceland,ISL,18.9625935162095,18.8428927680798,18.6852862959789,18.6753112336347,18.6753112336347,18.6753112336347,18.6733167082294,18.6733167082294,..,..,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,India,IND,61.0162821750376,60.8689656564162,60.4300431523044,60.4206256579633,60.4394606466455,60.4471964455686,60.4471964455686,60.4471964455686,..,..,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Indonesia,IDN,24.8861484789437,26.0420519218137,31.1884166772468,31.1884166772468,31.4644203646561,31.4644203646561,31.4644203646561,31.4644203646561,..,..,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,"Iran, Islamic Rep.",IRN,37.7587858247992,38.6085119968565,28.4833870935558,28.3932566991147,28.2141015250866,28.2141015250866,28.2141015250866,28.2141015250866,..,..,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Iraq,IRQ,21.1034135857512,18.9770674714772,19.6859458463805,19.7285411678025,20.4173650178964,21.3508454492604,21.4222529591242,21.4222529591242,..,..,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Ireland,IRL,82.0002903178981,64.044128320511,66.1199012919147,65.8005516040064,64.9876614893308,64.8279866453767,64.3054144287995,64.5376687472783,..,..,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Isle of Man,IMN,69.4736815335458,76.8421039246675,74.7543870357046,67.3684237296121,68.0701741001061,68.2456167120682,70.8771956594367,69.8245600650184,..,..,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Israel,ISR,26.7560073937153,26.1552680221811,23.8909426987061,24.3160818949645,24.0434375135383,24.8475051851678,24.671905009892,24.5841035120148,..,..,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Italy,ITA,57.2574886947061,53.167182346741,47.0952594321582,46.6750526959951,46.338478275651,44.747399197661,44.0096552661998,43.2345141769226,..,..,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Jamaica,JAM,43.9519852262235,44.2289935364728,40.9972299168975,40.9972299168975,40.9972299168975,40.9972299168975,40.9972299168975,40.9972299168975,..,..,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Japan,JPN,15.6143719144268,14.4252400548697,12.5111437231693,12.4780557384244,12.447882378758,12.393021724819,12.3326750054861,12.2640991880623,..,..,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Jordan,JOR,11.7883040703976,12.1146872166818,11.2930837529392,11.76954296479,11.901328853187,11.9846812345123,11.8979505387264,12.0067578388995,..,..,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Kazakhstan,KAZ,..,79.7841600455606,80.3750416712968,80.3837810682668,80.3771136607771,80.376338111642,80.376338111642,80.376338111642,..,..,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Kenya,KEN,47.0358786941702,46.8619320378114,48.5469304564782,48.7226341497698,48.5469304564782,48.5469304564782,48.5469304564782,48.5469304564782,..,..,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Kiribati,KIR,48.1481481481481,41.9753086419753,41.9753086419753,41.9753086419753,41.9753086419753,41.9753086419753,41.9753086419753,41.9753086419753,..,..,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,"Korea, Dem. People’s Rep.",PRK,20.9118843949838,21.1776430529026,21.8420396976995,21.8420396976995,21.8420396976995,21.8420396976995,21.8420396976995,21.8420396976995,..,..,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,"Korea, Rep.",KOR,22.5896744764669,20.4540742276591,18.0687310997627,18.3742678039256,18.1542916889442,17.9441655427294,17.815177792601,17.4460706405791,..,..,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Kosovo,XKX,..,..,..,..,..,..,..,..,..,..,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Kuwait,KWT,7.91245791245791,8.30527497194164,8.55780022446689,8.5297418630752,8.61952896203793,8.53535387786285,8.38383804132907,8.41750841750842,..,..,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Kyrgyz Republic,KGZ,..,55.8602711157456,55.3102189781022,55.2205412131778,55.0401470037148,55.0422294545099,55.0417101147028,54.9582898852972,..,..,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Lao PDR,LAO,7.19237435008666,7.82495667244367,9.86351819757366,9.96100519930676,10.1169844020797,10.2642980935875,10.2642980935875,10.2642980935875,..,..,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Latvia,LVA,..,25.5321881642907,29.1961414790997,29.60759086523,30.1817012381412,30.106143454487,30.3071727243487,31.0550016082342,..,..,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Lebanon,LBN,59.1397849462366,58.1622678396872,63.6363636363636,64.3206256109482,64.3206256109482,64.3206256109482,64.3206256109482,64.3206256109482,..,..,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Lesotho,LSO,76.4492753623188,76.8774703557312,76.1528326745718,75.2733876425603,74.1798451138422,75.0098830312296,73.2542819499341,77.635046113307,..,..,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Liberia,LBR,25.8824750830565,27.0971760797342,28.0834717607973,28.1353820598007,28.031561461794,28.031561461794,28.031561461794,28.031561461794,..,..,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Libya,LBY,8.78354569944417,8.78070404764882,8.72443934210078,8.72671266353706,8.72671266353706,8.72387101174171,8.72387101174171,8.72387101174171,..,..,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Liechtenstein,LIE,43.75,43.75,37.5,37.5,34.9999994039536,33.2500010728836,32.2499990463257,32.2499990463257,..,..,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Lithuania,LTU,..,54.5309508615188,44.7697601248399,45.3489484548292,46.1332254063622,47.1252977229649,47.9792482417199,47.1552602126949,..,..,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Luxembourg,LUX,..,52.6748971193416,54.0205778899016,54.0823037732284,53.8600843139148,53.9053520548,54.0205778899016,53.711935914593,..,..,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,"Macao SAR, China",MAC,..,..,..,..,..,..,..,..,..,..,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Madagascar,MDG,62.4634590913781,69.6426729029817,71.1676793372236,71.1848675220653,71.1842557579924,71.1842557579924,71.1842557579924,71.1842557579924,..,..,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Malawi,MWI,44.7390750954603,50.1697072549852,59.2384386932541,60.8294442087399,61.4128128977514,61.4128128977514,61.4128128977514,61.4128128977514,..,..,..,..
