Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Forest area (% of land area),AG.LND.FRST.ZS,Afghanistan,AFG,2.06782464846981,2.06782464846981,2.06782464846981,2.06782464846981,2.06782464846981,2.06782464846981,2.06782464846981,2.06782464846981,..,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,Albania,ALB,28.7883207223711,28.0766418902543,28.2970812720974,28.2620439738253,28.2270066755531,28.1919716048415,28.1569343065693,28.1218970082972,..,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,Algeria,DZA,0.699908470278032,0.662960692602887,0.808484543059251,0.811675477244317,0.814866462681959,0.818057396867022,0.821248331052088,0.824439265237154,..,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,American Samoa,ASM,91.949996948242,90.2499961853025,88.400001525879,88.199996948242,88.050003051758,87.8999996185305,87.7000045776365,87.5,..,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,Andorra,AND,34.0425531914894,34.0425531914894,34.0425531914894,34.0425531914894,34.0425531914894,34.0425531914894,34.0425531914894,34.0425531914894,..,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,Angola,AGO,48.9099221945937,47.9088794417262,46.8077317869175,46.7076268849763,46.6075251163071,46.5074202143659,46.4073153124248,46.3072104104837,..,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,Antigua and Barbuda,ATG,23.4090913425793,22.7272727272727,22.2727277062156,22.2727277062156,22.2727277062156,22.2727277062156,22.2727277062156,22.2727277062156,..,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,Argentina,ARG,12.7135335021504,11.6418008616248,10.3406667246747,10.2322149715989,10.1237625048416,10.0153107517658,9.90685828500853,9.79840581825125,..,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,Armenia,ARM,11.7667720407446,11.6965226554268,11.6332986374089,11.6403229327883,11.6473483000884,11.6543725954678,11.6613979627678,11.6684233300678,..,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,Aruba,ABW,2.33333326048321,2.33333326048321,2.33333326048321,2.33333326048321,2.33333326048321,2.33333326048321,2.33333326048321,2.33333326048321,..,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,Australia,AUS,16.7320984600966,16.771149265194,16.0783879827656,16.1184801426656,16.1585723025656,16.1986644624657,16.2387566223657,16.2582780595994,..,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,Austria,AUT,45.7253572293533,46.4761443448777,46.7751145400785,46.80088081547,46.8357354847977,46.862087450764,46.8839001438401,46.9057128369164,..,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,Azerbaijan,AZE,10.2382926565485,10.5538404187757,12.5156674971075,12.8328778254808,13.1499281333018,13.4664853684559,13.783676509869,14.0996733412023,..,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,"Bahamas, The",BHS,51.4485514485514,51.4485514485514,51.4485514485514,51.4485514485514,51.4485514485514,51.4485514485514,51.4485514485514,51.4485514485514,..,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,Bahrain,BHR,0.318840577982474,0.521126767279397,0.704041776979559,0.727272730369073,0.740259730970705,0.765239929248496,0.771208226614975,0.784061684289783,..,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,Bangladesh,BGD,11.4772989168011,11.2775601136975,11.0578476178387,11.0378739250836,11.0178992945524,10.9979256017972,10.977951909042,10.9579782162869,..,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,Barbados,BRB,14.6511632342671,14.6511632342671,14.6511632342671,14.6511632342671,14.6511632342671,14.6511632342671,14.6511632342671,14.6511632342671,..,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,Belarus,BLR,38.3553539735752,40.7858410569907,42.1561302578729,42.2542004075083,42.3526911922255,42.4371678885104,42.53416462721,42.6301064968239,..,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,Belgium,BEL,..,22.0376482098074,22.5112290174517,22.5257601416725,22.5402912658933,22.5548223901141,22.569353514335,22.5838846385558,..,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,Belize,BLZ,70.8474366197668,63.976328313377,60.7790440647606,60.5589642957449,60.3393233590666,60.1192435900509,59.8991691726493,59.6790894036335,..,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,Benin,BEN,51.0908123448031,44.8829372117772,40.0053210358283,39.5619013834693,39.1184817311103,38.6750620787513,38.2316424263923,37.7882227740334,..,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,Bermuda,BMU,18.5185181914697,18.5185181914697,18.5185181914697,18.5185181914697,18.5185181914697,18.5185181914697,18.5185181914697,18.5185181914697,..,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,Bhutan,BTN,53.6504519342409,65.4773869346734,71.2338328169917,71.494344708479,71.7548630049991,72.0153748964867,72.275624181637,72.484536714606,..,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,Bolivia,BOL,57.966398966122,55.4703221637589,51.6200498476876,51.3532724083818,51.086494969076,50.8197175297701,50.5529400904643,50.2861626511585,..,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,Bosnia and Herzegovina,BIH,43.1640625,42.67578125,42.67578125,42.67578125,42.67578125,42.67578125,42.67578125,42.67578125,..,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,Botswana,BWA,24.2055299701798,22.1181162105412,19.8486048112637,19.6682716802975,19.4879402724843,19.307607141518,19.1272740105518,18.9469408795855,..,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,Brazil,BRA,65.4098878458604,62.367225243894,59.5197017518252,59.4019722091279,59.2842426664306,59.1665131237333,59.048783581036,58.9310540383387,..,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,British Virgin Islands,VGB,24.7333335876465,24.466667175293,24.2666673660278,24.2000007629395,24.2000007629395,24.1333325703939,24.1333325703939,24.1333325703939,..,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,Brunei Darussalam,BRN,78.3681214421252,75.3320683111954,72.1062618595825,72.1062618595825,72.1062618595825,72.1062618595825,72.1062618595825,72.1062618595825,..,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,Bulgaria,BGR,30.0732170297388,30.507095724487,34.5817976342288,34.7402349147361,34.8986744441438,35.0571117246512,35.2155490051584,35.3739862856658,..,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,Burkina Faso,BFA,25.0255847953216,22.8362573099415,20.4283632869609,20.2097949647067,19.9912284271062,19.772660104852,19.5540935672515,19.335527029651,..,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,Burundi,BDI,11.2538940809969,7.71028037383178,10.0311528856509,10.2102808491835,10.3894076243368,10.5685355878693,10.7476635514019,10.9267915149344,..,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,Cabo Verde,CPV,14.3300248138958,20.3697261384344,21.3523580773593,21.5930512761951,21.8312663416709,22.0694795139966,22.3076926863223,22.545905858648,..,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,Cambodia,KHM,73.328801268978,65.4090188080671,56.4615885416667,55.739860612466,55.0181271509602,54.2963992217596,53.5746657602538,52.852932298748,..,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,Cameroon,CMR,51.4395718305092,46.785555626071,41.6661378011889,41.2007361807451,40.7353345603012,40.2699329398574,39.8045313194136,39.3391296989698,..,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,Canada,CAN,38.299072635319,38.2472774539204,38.1871693383523,38.1820454917848,38.1769182087005,38.171794362133,38.1666705155655,38.161546668998,..,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,Cayman Islands,CYM,52.9166658719379,52.9166658719379,52.9166658719379,52.9166658719379,52.9166658719379,52.9166658719379,52.9166658719379,52.9166658719379,..,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,Central African Republic,CAF,36.2130405470481,35.9626312241163,35.687181595918,35.6621412906514,35.637097850252,35.6120575449854,35.5870172397188,35.5619769344521,..,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,Chad,TCD,5.32480940279543,5.02382465057179,4.27366574201378,4.17312563904662,4.07258592385046,3.9720458208833,3.87150571791614,3.77096561494898,..,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,Channel Islands,CHI,4.04040425629681,4.04040425629681,4.04040425629681,4.04040425629681,4.04040425629681,4.04040425629681,4.04040425629681,4.04040425629681,..,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,Chile,CHL,20.5276966674057,21.2956528226234,22.2341474024425,22.6387013631096,23.0432579505969,23.4478119112639,23.8523684987512,24.2569250862385,..,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,China,CHN,16.7380069501771,18.8534674304607,21.5325896080577,21.6968597851907,21.8611299623238,22.0253984751355,22.1896686522686,22.3539418057329,..,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,Colombia,COL,58.0594862550698,55.6993613395674,52.824336694457,52.8002619423164,52.7761801487156,52.752105396575,52.7280200822443,52.7039382886435,..,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,Comoros,COM,26.3299292815414,24.1805472993748,20.741535307984,20.5265983396536,20.3116593215127,20.0967223531823,19.8817833350415,19.6668443169007,..,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,"Congo, Dem. Rep.",COD,70.7364195761011,69.3628283452063,67.8518752343354,67.7145202465759,67.5771583665998,67.4398033788404,67.3024414988642,67.165079618888,..,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,"Congo, Rep.",COG,66.5475841874085,66.0497803806735,65.5800867038799,65.5349903916545,65.4898997986823,65.4448034864568,65.3997071742313,65.3546108620059,..,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,Costa Rica,CRI,50.2154328241285,46.5334900117509,51.6098697840164,52.2013298539708,52.7927947053711,53.3842547753257,53.9757148452801,54.5671749152346,..,..,..,..
