Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Population growth (annual %),SP.POP.GROW,Afghanistan,AFG,4.47689650838849,2.97505284644171,3.14312590262153,3.40758697372751,3.49458904891961,3.35558166118149,3.07708359546317,2.77831740938728,2.54834664435549,2.38476110022344,2.31181721714573,..
Population growth (annual %),SP.POP.GROW,Albania,ALB,1.79908559333186,-0.637356833943492,-0.269017331764615,-0.165151040121679,-0.183211384606402,-0.207046999760594,-0.291205786840436,-0.159880412127734,-0.0919722937442495,-0.246732042281782,-0.426007367032238,..
Population growth (annual %),SP.POP.GROW,Algeria,DZA,2.56645657133517,1.35840780581394,1.88331383359771,1.95141520944077,2.00272783896316,2.03359245164506,2.04538724285729,2.05135458384022,2.0449525028769,2.00737383000812,1.93395019121501,..
Population growth (annual %),SP.POP.GROW,American Samoa,ASM,3.11690700845574,1.33713711153801,-0.572257860972145,-0.165132053391348,0.0826001124356282,0.139905317697601,0.0376333973958491,-0.127293769933909,-0.217311352480231,-0.279065761519574,-0.276230801135428,..
Population growth (annual %),SP.POP.GROW,Andorra,AND,3.85436230887431,1.57216555086599,-0.834745268940163,-1.58872960217896,-2.02579215804424,-1.95147048010444,-1.52905843773571,-0.91946973790053,-0.383673622609079,0.00649321134981403,0.176453843432831,..
Population growth (annual %),SP.POP.GROW,Angola,AGO,3.37848075385716,3.27720355508788,3.63415862558996,3.59777430762499,3.55195046716591,3.49749274416236,3.43885068439195,3.37827278015957,3.32208099815609,3.27613387502724,3.2429826028718,..
Population growth (annual %),SP.POP.GROW,Antigua and Barbuda,ATG,0.835104744110728,1.78118717946282,1.38200878529188,1.28687864245261,1.21700004179001,1.13648698752239,1.07883793719549,1.02184383470454,0.946557003363731,0.897185120114641,0.860380480678118,..
Population growth (annual %),SP.POP.GROW,Argentina,ARG,1.45298327770338,1.10058372499365,1.15305928006386,1.13690569378967,1.11910919999772,1.09946109101836,1.07800134449604,1.05718157762752,1.03713389686514,1.01580834908002,0.993397493293046,..
Population growth (annual %),SP.POP.GROW,Armenia,ARM,0.0479741395518128,-0.63102079888531,-0.0271470078174168,0.267013214368239,0.46196664441067,0.510122729556191,0.450500902714805,0.361431439301066,0.294612227638995,0.236306378760517,0.201539722879792,..
Population growth (annual %),SP.POP.GROW,Aruba,ABW,1.81364109347592,2.0550267831539,0.370125351972654,0.502430115702537,0.582349411407937,0.594397037400125,0.544892394001668,0.507617729505083,0.469944452626446,0.453575638777095,0.442121959444383,..
Population growth (annual %),SP.POP.GROW,Australia,AUS,1.47997801595662,1.19227232344832,1.38952731561803,1.74582000067359,1.721151439989,1.49156648912847,1.43921665259925,1.56194049810399,1.68452310845434,1.53610551570388,1.51598445404769,..
Population growth (annual %),SP.POP.GROW,Austria,AUT,0.762001611316115,0.240466652446524,0.337080841831645,0.45593747231891,0.589387254692989,0.781541632525841,1.12099250236958,1.08139629872802,0.694621103604983,0.487071924768999,0.412539808816785,..
Population growth (annual %),SP.POP.GROW,Azerbaijan,AZE,0.44966151012017,0.821519963674211,1.30300085487651,1.32876382733755,1.29344702700591,1.24820899735588,1.19120985807018,1.11785721013911,0.98126180450475,0.866316916370841,0.837019639355119,..
Population growth (annual %),SP.POP.GROW,"Bahamas, The",BHS,1.76791570378256,1.34739833426183,1.29739447507203,1.10820163382277,0.980915204474408,0.939284569983027,0.959409323851355,0.990519135690286,1.0083119078241,1.01095334432863,0.991335935305563,..
Population growth (annual %),SP.POP.GROW,Bahrain,BHR,3.03886772135516,4.31530764013975,2.96098147299132,1.6905915011958,1.15383012661239,1.58774926448436,2.6424711559791,3.85658246125791,4.67798695074415,4.92116137205662,4.46923900893373,..
Population growth (annual %),SP.POP.GROW,Bangladesh,BGD,2.42959901887237,1.95238739042337,1.14426212709209,1.15494812990907,1.1567134531016,1.14259465675468,1.11728356461223,1.0913004822347,1.0702440222443,1.05004464945676,1.0420011284052,..
Population growth (annual %),SP.POP.GROW,Barbados,BRB,0.375893380305817,0.392645061489077,0.302945811200443,0.251638162243638,0.209860709842868,0.18590076709451,0.175042007408615,0.165289293829959,0.152789486202053,0.142439722865012,0.133875829263984,..
Population growth (annual %),SP.POP.GROW,Belarus,BLR,0.186649693167965,-0.471131334643547,-0.18362402269138,-0.0916374821376228,0.0158685786206804,0.0899025577714443,0.159300801922472,0.125511109801562,-0.0344214189254713,-0.155570407004577,-0.175648469687962,..
Population growth (annual %),SP.POP.GROW,Belgium,BEL,0.298235706313592,0.242517956221334,1.3010029017038,0.620163579337378,0.471340143966627,0.44392928847521,0.579446241677791,0.506300002451376,0.385228018372369,0.455184695275022,0.497584971619203,..
Population growth (annual %),SP.POP.GROW,Belize,BLZ,2.20104244006121,3.42494862967684,2.38190764115631,2.32353169734636,2.2568840725968,2.18896107857055,2.11879985453329,2.04769588411266,1.9805288509134,1.92457576999509,1.88311073570597,..
Population growth (annual %),SP.POP.GROW,Benin,BEN,3.23505898317491,2.98399477560651,2.80371797256655,2.79764894105054,2.7907181308402,2.78218150622205,2.77171416813917,2.76140949283081,2.75005559171415,2.73486201301479,2.71510535908362,..
Population growth (annual %),SP.POP.GROW,Bermuda,BMU,0.824255196206725,0.894182915884811,-0.8598980406609,0.362431076141512,0.313281274113408,0.210765988215567,0.151985016426637,-1.0469518831338,-1.05493075564644,0.0735835172921417,-0.00312891113892766,..
