Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,Lebanon,LBN,83.64,98.52,87.26,87.75,93.35,90.87,89.97,87.87,..,..,..,..
Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,Lesotho,LSO,75.3,105.74,112.09,108.65,112.31,112.45,97.69,95.32,..,..,..,..
Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,Liberia,LBR,81.02,99.42,130.65,133.66,129.39,126.69,132.61,135.8,..,..,..,..
Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,Libya,LBY,77.09,94.63,114.93,116.5,115.3,113.7,116.28,117.43,..,..,..,..
Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,Liechtenstein,LIE,92.84,92.24,103.94,102.81,99.75,101.94,99.63,97.02,..,..,..,..
Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,Lithuania,LTU,..,89.61,111.04,127.66,122.64,129.91,145.44,136.6,..,..,..,..
Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,Luxembourg,LUX,..,110.35,92.06,88.86,91.34,104.15,108.72,109.81,..,..,..,..
Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,"Macao SAR, China",MAC,67.98,103.62,81.71,86.02,87.85,89.61,89.41,90.05,..,..,..,..
Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,Madagascar,MDG,81.42,88.86,120.57,126.8,119.99,123.75,120.05,121.29,..,..,..,..
Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,Malawi,MWI,46.21,99.74,164.99,180.33,192.35,163.59,150.41,147.18,..,..,..,..
Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,Malaysia,MYS,53.65,78.01,124.44,125.13,128.68,129.21,129.93,131.3,..,..,..,..
Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,Maldives,MDV,77.14,90.14,69.79,65.26,63.19,65.63,67.21,67.32,..,..,..,..
Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,Mali,MLI,47.29,77.66,146.54,151.23,149.86,151.59,159.53,175.83,..,..,..,..
Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,Malta,MLT,79.33,107.76,94.98,90.74,91.96,95.25,92.85,90.31,..,..,..,..
Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,Marshall Islands,MHL,..,19.09,97.12,108.64,115.23,115.23,110.26,104.14,..,..,..,..
Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,Mauritania,MRT,63.2,90.29,108.13,115.3,116.07,119.56,125.25,120.03,..,..,..,..
Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,Mauritius,MUS,89.96,94.6,97.63,95.29,93.17,95.75,94.18,91.81,..,..,..,..
Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,Mexico,MEX,65.92,88.41,108.25,112.52,115.29,117.33,119.88,126.72,..,..,..,..
